sample,real,imag
4432,-0.39494517,-0.91870469
4433,0.95529896,-0.29564151
4434,0.19302657,0.98119354
4435,-0.99609840,0.08824967
4436,0.01751566,-0.99984658
4437,0.99239618,0.12308481
4438,-0.22727537,0.97383052
4439,-0.94435763,-0.32892036
4440,0.42688134,-0.90430766
4441,0.85412908,0.52006108
4442,-0.60741597,0.79438394
4443,-0.72574145,-0.68796754
4444,0.76081371,-0.64897037
4445,0.56493062,0.82513845
4446,-0.88022131,0.47456339
4447,-0.37888092,-0.92544544
4448,0.96030420,-0.27895486
4449,0.17590438,0.98440725
4450,-0.99748456,0.07088372
4451,0.03493086,-0.99938971
4452,0.99010134,0.14035420
4453,-0.24420553,0.96972352
4454,-0.93848437,-0.34532169
4455,0.44257009,-0.89673394
4456,0.84493971,0.53486156
4457,-0.62116241,0.78368187
4458,-0.71364653,-0.70050597
4459,0.77200365,-0.63561809
4460,0.55047047,0.83485460
4461,-0.88835490,0.45915741
4462,-0.36270162,-0.93190533
4463,0.96501803,-0.26218346
4464,0.15872873,0.98732221
4465,-0.99856806,0.05349619
4466,0.05233553,-0.99862957
4467,0.98750603,0.15758108
4468,-0.26106167,0.96532214
4469,-0.93232626,-0.36161825
4470,0.45812461,-0.88888800
4471,0.83549386,0.54949981
4472,-0.63472039,0.77274191
4473,-0.70133495,-0.71283185
4474,0.78295940,-0.62207282
4475,0.53584325,0.84431750
4476,-0.89621896,0.44361201
4477,-0.34641218,-0.93808240
4478,0.96943903,-0.24533240
4479,0.14150482,0.98993754
4480,-0.99934846,0.03609234
4481,0.06972440,-0.99756628
4482,0.98461103,0.17476019
4483,-0.27783862,0.96062779
4484,-0.92588514,-0.37780514
4485,0.47354013,-0.88077223
4486,0.82579440,0.56397128
4487,-0.64808577,0.76156735
4488,-0.68881047,-0.72494143
4489,0.79367751,-0.60833871
4490,0.52105331,0.85352415
4491,-0.90381098,0.42793190
4492,-0.33001754,-0.94397479
4493,0.97356576,-0.22840683
4494,0.12423790,0.99225247
4495,-0.99982554,0.01867746
4496,0.08709218,-0.99620026
4497,0.98141718,0.19188635
4498,-0.29453132,0.95564181
4499,-0.91916299,-0.39387745
4500,0.48881200,-0.87238914
4501,0.81584424,0.57827169
4502,-0.66125453,0.75016165
4503,-0.67607689,-0.73683107
4504,0.80415481,-0.59441990
4505,0.50610512,0.86247176
4506,-0.91112876,0.41212186
4507,-0.31352264,-0.94958073
4508,0.97739708,-0.21141186
4509,0.10693320,0.99426621
4510,-0.99999923,0.00125684
4511,0.10443360,-0.99453187
4512,0.97792542,0.20895433
4513,-0.31113473,0.95036584
4514,-0.91216183,-0.40983027
4515,0.50393558,-0.86374122
4516,0.80564648,0.59239662
4517,-0.67422265,0.73852819
4518,-0.66313809,-0.74849707
4519,0.81438810,-0.58032060
4520,0.49100333,0.87115771
4521,-0.91816998,0.39618665
4522,-0.29693252,-0.95489848
4523,0.98093170,-0.19435266
4524,0.08959597,0.99597818
4525,-0.99986935,-0.01616423
4526,0.12174339,-0.99256164
4527,0.97413683,0.22595897
4528,-0.32764372,0.94480133
4529,-0.90488374,-0.42565876
4530,0.51890630,-0.85483116
4531,0.79520410,0.60634184
4532,-0.68698615,0.72667050
4533,-0.64999795,-0.75993598
4534,0.82437426,-0.56604511
4535,0.47575244,0.87957925
4536,-0.92493260,0.38013113
4537,-0.28025222,-0.95992643
4538,0.98416865,-0.17723438
4539,0.07223146,0.99738789
4540,-0.99943602,-0.03358048
4541,0.13901632,-0.99029011
4542,0.97005254,0.24289511
4543,-0.34405339,0.93895006
4544,-0.89733106,-0.44135815
4545,0.53371954,-0.84566152
4546,0.78452033,0.62010306
4547,-0.69954121,0.71459222
4548,-0.63666040,-0.77114427
4549,0.83411026,-0.55159777
4550,0.46035707,0.88773382
4551,-0.93141454,0.36396018
4552,-0.26348677,-0.96466303
4553,0.98710692,-0.16006225
4554,0.05484496,0.99849486
4555,-0.99869931,-0.05098661
4556,0.15624711,-0.98771799
4557,0.96567386,0.25975758
4558,-0.36035869,0.93281382
4559,-0.88950592,-0.45692363
4560,0.54837090,-0.83623523
4561,0.77359843,0.63367617
4562,-0.71188402,0.70229703
4563,-0.62312961,-0.78211856
4564,0.84359306,-0.53698295
4565,0.44482189,0.89561903
4566,-0.93761373,0.34767866
4567,-0.24664129,-0.96910685
4568,0.98974556,-0.14284146
4569,0.03744174,0.99929881
4570,-0.99765950,-0.06837733
4571,0.17343056,-0.98484612
4572,0.96100205,0.27654129
4573,-0.37655467,0.92639440
4574,-0.88141078,-0.47235051
4575,0.56285584,-0.82655507
4576,0.76244164,0.64705700
4577,-0.72401083,0.68978858
4578,-0.60940963,-0.79285550
4579,0.85281992,-0.52220511
4580,0.42915165,0.90323246
4581,-0.94352841,0.33129156
4582,-0.22972088,-0.97325653
4583,0.99208385,-0.12557724
4584,0.02002708,0.99979943
4585,-0.99631691,-0.08574738
4586,0.19056144,-0.98167527
4587,0.95603853,0.29324114
4588,-0.39263645,0.91969377
4589,-0.87304813,-0.48763406
4590,0.57717001,-0.81662399
4591,0.75105339,0.66024143
4592,-0.73591793,0.67707074
4593,-0.59550464,-0.80335188
4594,0.86178797,-0.50726867
4595,0.41335109,0.91057175
4596,-0.94915676,0.31480384
4597,-0.21273066,-0.97711086
4598,0.99412102,-0.10827482
4599,0.00260627,0.99999660
4600,-0.99467188,-0.10309148
4601,0.20763457,-0.97820646
4602,0.95078480,0.30985206
4603,-0.40859911,0.91271394
4604,-0.86442041,-0.50276971
4605,0.59130907,-0.80644500
4606,0.73943716,0.67322558
4607,-0.74760169,0.66414732
4608,-0.58141881,-0.81360441
4609,0.87049448,-0.49217820
4610,0.39742500,0.91763467
4611,-0.95449704,0.29822049
4612,-0.19567581,-0.98066866
4613,0.99585640,-0.09093947
4614,-0.01481541,0.99989027
4615,-0.99272496,-0.12040436
4616,0.22464474,-0.97444075
4617,0.94524246,0.32636899
4618,-0.42443782,0.90545708
4619,-0.85553026,-0.51775277
4620,0.60526872,-0.79602122
4621,0.72759640,0.68600541
4622,-0.75905859,0.65102232
4623,-0.56715643,-0.82361007
4624,0.87893677,-0.47693828
4625,0.38137820,0.92441911
4626,-0.95954758,0.28154656
4627,-0.17856148,-0.98392874
4628,0.99728960,-0.07357644
4629,-0.03223267,0.99948037
4630,-0.99047667,-0.13768077
4631,0.24158679,-0.97037923
4632,0.93941319,0.34278694
4633,-0.44014776,0.89792538
4634,-0.84638041,-0.53257877
4635,0.61904472,-0.78535575
4636,0.71553481,0.69857711
4637,-0.77028519,0.63769960
4638,-0.55272192,-0.83336580
4639,0.88711238,-0.46155351
4640,0.36521557,0.93092299
4641,-0.96430689,0.26478708
4642,-0.16139288,-0.98689026
4643,0.99842006,-0.05619101
4644,-0.04964022,0.99876714
4645,-0.98792773,-0.15491545
4646,0.25845557,-0.96602315
4647,0.93329871,0.35910091
4648,-0.45572418,0.89012104
4649,-0.83697367,-0.54724318
4650,0.63263285,-0.77445185
4651,0.70325589,0.71093678
4652,-0.78127795,0.62418324
4653,-0.53811949,-0.84286857
4654,0.89501870,-0.44602862
4655,0.34894204,0.93714434
4656,-0.96877354,0.24794717
4657,-0.14417522,-0.98955220
4658,0.99924743,-0.03878845
4659,-0.06703278,0.99775076
4660,-0.98507893,-0.17210320
4661,0.27524599,-0.96137381
4662,0.92690098,0.37530595
4663,-0.47116235,0.88204652
4664,-0.82731277,-0.56174153
4665,0.64602900,-0.76331288
4666,0.69076353,0.72308075
4667,-0.79203367,0.61047739
4668,-0.52335370,-0.85211557
4669,0.90265340,-0.43036824
4670,0.33256251,0.94308120
4671,-0.97294617,0.23103194
4672,-0.12691373,-0.99191374
4673,0.99977154,-0.02137403
4674,-0.08440506,0.99643153
4675,-0.98193109,-0.18923877
4676,0.29195297,-0.95643270
4677,0.92022187,0.39139715
4678,-0.48645756,0.87370420
4679,-0.81740075,-0.57606947
4680,0.65922916,-0.75194210
4681,0.67806143,0.73500526
4682,-0.80254900,0.59658617
4683,-0.50842899,-0.86110395
4684,0.91001415,-0.41457719
4685,0.31608194,0.94873190
4686,-0.97682345,0.21404649
4687,-0.10961363,-0.99397427
4688,0.99999219,-0.00395305
4689,-0.10175180,0.99480981
4690,-0.97848523,-0.20631699
4691,0.30857137,-0.95120120
4692,0.91326338,0.40736961
4693,-0.50160515,0.86509669
4694,-0.80724055,-0.59022254
4695,0.67222923,-0.74034303
4696,0.66515344,0.74670672
4697,-0.81282079,0.58251381
4698,-0.49334988,-0.86983097
4699,0.91709870,-0.39866021
4700,0.29950538,0.95409459
4701,-0.98040432,0.19699600
4702,-0.09228019,-0.99573308
4703,0.99990928,0.01346920
4704,-0.11906772,0.99288613
4705,-0.97474229,-0.22333264
4706,0.32509616,-0.94568098
4707,0.90602767,0.42321849
4708,-0.51660061,0.85622650
4709,-0.79683530,-0.60419661
4710,0.68502533,-0.72851926
4711,0.65204346,0.75818157
4712,-0.82284588,0.56826460
4713,-0.47812095,-0.87829399
4714,0.92390490,-0.38262215
4715,0.28283784,0.95916772
4716,-0.98368752,0.17988564
4717,-0.07491866,-0.99718964
4718,0.99952286,0.03088743
4719,-0.13634758,0.99066108
4720,-0.97070348,-0.24028058
4721,0.34152237,-0.93987364
4722,0.89851689,0.43893895
4723,-0.53143924,0.84709638
4724,-0.78618813,-0.61798728
4725,0.69761360,-0.71647424
4726,0.63873553,0.76942635
4727,-0.83262128,0.55384278
4728,-0.46274680,-0.88649046
4729,0.93043071,-0.36646789
4730,0.26608437,0.96394974
4731,-0.98667216,0.16272061
4732,-0.05753433,-0.99834353
4733,0.99883306,0.04829637
4734,-0.15358612,0.98813528
4735,-0.96636999,-0.25715566
4736,0.35784495,-0.93378103
4737,0.89073336,0.45452625
4738,-0.54611671,0.83770913
4739,-0.77530223,-0.63159043
4740,0.70999008,-0.70421165
4741,0.62523371,0.78043759
4742,-0.84214389,0.53925282
4743,-0.44723216,-0.89441794
4744,0.93667406,-0.35020229
4745,0.24925005,0.96843916
4746,-0.98935735,0.14550611
4747,-0.04013244,-0.99919438
4748,0.99784005,0.06569072
4749,-0.17077813,0.98530948
4750,-0.96174318,-0.27395275
4751,0.37405899,-0.92740488
4752,0.88267940,0.46997565
4753,-0.56062841,0.82806748
4754,-0.76418096,-0.64500189
4755,0.72215116,-0.69173533
4756,0.61154199,0.79121202
4757,-0.85141098,0.52449912
4758,-0.43158168,-0.90207386
4759,0.94263315,-0.33383036
4760,0.23234001,0.97263461
4761,-0.99174219,0.12824737
4762,-0.02271831,-0.99974191
4763,0.99654412,0.08306520
4764,-0.18791835,0.98218465
4765,-0.95682436,-0.29066676
4766,0.39015958,-0.92074728
4767,0.87435746,0.48528245
4768,-0.57497001,0.81817448
4769,-0.75282770,-0.65821767
4770,0.73409301,-0.67904890
4771,0.59766454,0.80174625
4772,-0.86041969,0.50958610
4773,-0.41580012,-0.90945601
4774,0.94830614,-0.31735700
4775,0.21535936,0.97653484
4776,-0.99382603,0.11094962
4777,-0.00529720,-0.99998599
4778,0.99494570,0.10041455
4779,-0.20500162,0.97876161
4780,-0.95161510,-0.30729258
4781,0.40614179,-0.91381007
4782,0.86577004,0.50044203
4783,-0.58913714,0.80803311
4784,-0.74124581,-0.67123365
4785,0.74581212,-0.66615635
4786,0.58360565,0.81203723
4787,-0.86916721,0.49451837
4788,-0.39989227,-0.91656214
4789,0.95369124,-0.30078724
4790,0.19831327,0.98013866
4791,-0.99560815,0.09361812
4792,0.01212559,-0.99992651
4793,0.99304521,0.11773349
4794,-0.22202273,0.97504151
4795,-0.94611692,-0.32382521
4796,0.42200077,-0.90659547
4797,0.85691983,0.51544970
4798,-0.60312545,0.79764634
4799,-0.72943890,-0.68404597
4800,0.75730491,-0.65306151
4801,0.56936955,0.82208169
4802,-0.87765092,0.47930044
4803,-0.38386297,-0.92339009
4804,0.95878690,-0.28412610
4805,0.18120690,0.98344499
4806,-0.99708813,0.07625812
4807,0.02954477,-0.99956346
4808,0.99084330,0.13501675
4809,-0.23897651,0.97102535
4810,-0.94033152,-0.34025964
4811,0.43773171,-0.89910567
4812,0.84780943,0.53030103
4813,-0.61693078,0.78701741
4814,-0.71741050,-0.69665068
4815,0.76856780,-0.63976836
4816,0.55496055,0.83187670
4817,-0.88586825,0.46393692
4818,-0.36771706,-0.92993772
4819,0.96359152,-0.26737863
4820,0.16404545,0.98645276
4821,-0.99826539,0.05887491
4822,0.04695506,-0.99889702
4823,0.98834062,0.15225913
4824,-0.25585783,0.96671444
4825,-0.93426067,-0.35659081
4826,0.45332986,-0.89134282
4827,0.83844161,0.54499143
4828,-0.63054889,0.77614957
4829,-0.70516431,-0.70904398
4830,0.77959746,-0.62628090
4831,0.54038298,0.84141916
4832,-0.89381671,0.44843253
4833,-0.35145947,-0.93620312
4834,0.96810371,-0.25054994
4835,0.14683414,0.98916113
4836,-0.99913961,0.04147374
4837,0.06435117,-0.99792731
4838,0.98553789,0.16945533
4839,-0.27266154,0.96211004
4840,-0.92790616,-0.37281382
4841,0.46879044,-0.88330942
4842,0.82881927,0.55951643
4843,-0.64397562,0.76504600
4844,-0.69270396,-0.72122204
4845,0.79039049,-0.61260331
4846,0.52564132,0.85070628
4847,-0.90149385,0.43279195
4848,-0.33509514,-0.94218433
4849,0.97232193,-0.23364511
4850,0.12957817,0.99156922
4851,-0.99971050,0.02405991
4852,0.08172783,-0.99665469
4853,0.98243594,0.18660018
4854,-0.28938255,0.95721352
4855,-0.92126995,-0.38892370
4856,0.48410878,-0.87500781
4857,0.81894523,0.57387167
4858,-0.65720695,0.75371021
4859,-0.68003327,-0.73318124
4860,0.80094367,-0.59873974
4861,0.51074004,0.85973519
4862,-0.90889734,0.41701990
4863,-0.31862897,-0.94787949
4864,0.97624505,-0.21666928
4865,0.11228280,0.99367630
4866,-0.99997795,0.00663871
4867,0.09907974,-0.99507952
4868,0.97903574,0.20368846
4869,-0.30601579,0.95202643
4870,-0.91435409,-0.40491560
4871,0.49928024,-0.86644053
4872,0.80882257,0.58805275
4873,-0.67023879,0.74214548
4874,-0.66715610,-0.74491793
4875,0.81125373,-0.58469427
4876,0.49568367,0.86850315
4877,-0.91602498,0.40112120
4878,-0.30206603,-0.95328701
4879,0.97987187,-0.19962759
4880,0.09495326,0.99548173
4881,-0.99994183,-0.01078459
4882,0.11640165,-0.99320221
4883,0.97533834,0.22071497
4884,-0.32255620,0.94655031
4885,-0.90716058,-0.42078465
4886,0.51430017,-0.85761023
4887,0.79845434,0.60205537
4888,-0.68306726,0.73035550
4889,-0.65407634,-0.75642854
4890,0.82131755,-0.57047129
4891,0.48047674,0.87700748
4892,-0.92287457,0.38510066
4893,-0.28541133,-0.95840514
4894,0.98320115,-0.18252525
4895,0.07759482,0.99698496
4896,-0.99960214,-0.02820469
4897,0.13368830,-0.99102342
4898,0.97134483,0.23767455
4899,-0.33899876,0.94078684
4900,-0.89969164,-0.43652603
4901,0.52916408,-0.84851950
4902,0.78784370,0.61587524
4903,-0.69568843,0.71834368
4904,-0.64079797,-0.76770955
4905,0.83113205,-0.55607504
4906,0.46512389,0.88524562
4907,-0.92944402,0.36896315
4908,-0.26866987,-0.96323234
4909,0.98623204,-0.16536741
4910,0.06021276,0.99818558
4911,-0.99895906,-0.04561630
4912,0.15093444,-0.98854375
4913,0.96705645,0.25456205
4914,-0.35533848,0.93473768
4915,-0.89194953,-0.45213497
4916,0.54386735,-0.83917117
4917,0.77699381,0.62950826
4918,-0.70809841,0.70611376
4919,-0.62732500,-0.77875757
4920,0.84069437,-0.54150993
4921,0.44962975,0.89321500
4922,-0.93573135,0.35271356
4923,-0.25184682,-0.96776712
4924,0.98896348,-0.14815930
4925,0.04281234,0.99908310
4926,-0.99801266,-0.06301414
4927,0.16813484,-0.98576403
4928,0.96247447,0.27137235
4929,-0.37157041,0.92840481
4930,-0.88393664,-0.46760669
4931,0.55840564,-0.82956803
4932,0.76590800,0.64295024
4933,-0.72029346,0.69366944
4934,-0.61366153,-0.78956920
4935,0.85000145,-0.52678037
4936,0.43399906,0.90091330
4937,-0.94173461,0.33635682
4938,-0.23494722,-0.97200811
4939,0.99139476,-0.13090613
4940,0.02539885,0.99967742
4941,-0.99676323,-0.08039292
4942,0.18528426,-0.98268497
4943,0.95760024,0.28810033
4944,-0.38768959,0.92179000
4945,-0.87565535,-0.48293656
4946,0.57277441,-0.81971300
4947,0.75458962,0.65619701
4948,-0.73226994,0.68101448
4949,-0.59981173,-0.80014116
4950,0.85905051,-0.51189083
4951,0.41823655,0.90833813
4952,-0.94745201,0.31989789
4953,-0.21797623,-0.97595406
4954,0.99352509,-0.11361316
4955,0.00797757,0.99996817
4956,-0.99521124,-0.09774737
4957,0.20237750,-0.97930759
4958,0.95243526,0.30474094
4959,-0.40369114,0.91489536
4960,-0.86710817,-0.49811983
4961,0.58696944,-0.80960912
4962,0.74304205,0.66924471
4963,-0.74402416,0.66815269
4964,-0.58577973,-0.81047028
4965,0.86783886,-0.49684581
4966,0.40234700,0.91548723
4967,-0.95288181,0.30334178
4968,-0.20093898,-0.97960377
4969,0.99535376,-0.09628561
4970,-0.00944620,0.99995536
4971,-0.99335712,-0.11507222
4972,0.21940938,-0.97563291
4973,0.94698119,0.32128906
4974,-0.41957021,0.90772289
4975,-0.85829777,-0.51315200
4976,0.60098624,-0.79925936
4977,0.73126894,0.68208927
4978,-0.75555259,0.65508801
4979,-0.57156986,-0.82055342
4980,0.87636375,-0.48164988
4981,0.38633525,0.92235845
4982,-0.95802236,0.28669351
4983,-0.18384068,-0.98295605
4984,0.99688023,-0.07892876
4985,-0.02686718,0.99963903
4986,-0.99120140,-0.13236222
4987,0.23637472,-0.97166198
4988,0.94123954,0.33773977
4989,-0.43532196,0.90027481
4990,-0.84922671,-0.52802837
4991,0.61482072,-0.78866690
4992,0.71927375,0.69472677
4993,-0.76685160,0.64182442
4994,-0.55718642,-0.83038747
4995,0.88462263,-0.46630767
4996,0.37020612,0.92894965
4997,-0.96287209,0.26995811
4998,-0.16668648,-0.98600996
4999,0.99810416,-0.06154788
